index,prediction
6544,[[12.1443815]]
6545,[[12.685963]]
6546,[[13.65119]]
6547,[[11.393169]]
6548,[[10.479648]]
6549,[[8.78248]]
6550,[[13.113862]]
6551,[[12.359273]]
6552,[[9.625522]]
6553,[[11.737591]]
6554,[[11.499492]]
6555,[[13.869608]]
6556,[[11.4464855]]
6557,[[11.704427]]
6558,[[12.823769]]
6559,[[11.330859]]
6560,[[12.438781]]
6561,[[10.178576]]
6562,[[10.103841]]
6563,[[11.266363]]
6564,[[6.829647]]
6565,[[9.674935]]
6566,[[13.471103]]
6567,[[8.317941]]
6568,[[11.959895]]
6569,[[11.174]]
6570,[[10.714429]]
6571,[[5.6136966]]
6572,[[9.069732]]
6573,[[3.8616414]]
6574,[[8.149239]]
6575,[[7.7231226]]
6576,[[7.2707415]]
6577,[[6.656975]]
6578,[[4.2475467]]
6579,[[4.1841974]]
6580,[[7.865975]]
6581,[[6.202856]]
6582,[[4.9075937]]
6583,[[4.2744083]]
6584,[[5.75615]]
6585,[[7.4781017]]
6586,[[5.1308928]]
6587,[[10.9968405]]
6588,[[7.8048577]]
6589,[[7.243257]]
6590,[[6.7530284]]
6591,[[8.892543]]
6592,[[3.5261939]]
6593,[[9.044005]]
6594,[[6.9947977]]
6595,[[7.2452807]]
6596,[[2.3232834]]
6597,[[9.904162]]
6598,[[10.019349]]
6599,[[8.79972]]
6600,[[9.0246]]
6601,[[13.086614]]
6602,[[11.856288]]
6603,[[11.620286]]
6604,[[10.437889]]
6605,[[10.789156]]
6606,[[11.84918]]
6607,[[12.31142]]
6608,[[11.027665]]
6609,[[13.212575]]
6610,[[9.651356]]
6611,[[14.479396]]
6612,[[11.415552]]
6613,[[12.274722]]
6614,[[12.17487]]
6615,[[11.140609]]
6616,[[11.278541]]
6617,[[10.677868]]
6618,[[12.423052]]
6619,[[11.797847]]
6620,[[9.634774]]
6621,[[12.507442]]
6622,[[12.645074]]
6623,[[12.935568]]
6624,[[12.277438]]
6625,[[10.118147]]
6626,[[10.784236]]
6627,[[11.42757]]
6628,[[9.151979]]
6629,[[1.76613]]
6630,[[10.063929]]
6631,[[11.803215]]
6632,[[9.710153]]
6633,[[9.870261]]
6634,[[11.14998]]
6635,[[10.529614]]
6636,[[8.513355]]
6637,[[8.335904]]
6638,[[5.644616]]
6639,[[6.5464096]]
6640,[[9.008192]]
6641,[[7.8213]]
6642,[[6.719728]]
6643,[[2.7159336]]
6644,[[8.045881]]
6645,[[3.019391]]
6646,[[7.715424]]
6647,[[8.537626]]
6648,[[5.750961]]
6649,[[4.63172]]
6650,[[9.845732]]
6651,[[8.878227]]
6652,[[9.973565]]
6653,[[0.16308427]]
6654,[[4.3904123]]
6655,[[7.4322577]]
6656,[[7.033721]]
6657,[[0.98573524]]
6658,[[-0.13373736]]
6659,[[3.22315]]
6660,[[-0.69897157]]
6661,[[0.6317253]]
6662,[[0.636757]]
6663,[[3.7942624]]
6664,[[1.0729039]]
6665,[[4.4344487]]
6666,[[-0.3688053]]
6667,[[-0.8231497]]
6668,[[-0.9121067]]
6669,[[-0.6993228]]
6670,[[-0.8229238]]
6671,[[-0.6722726]]
6672,[[0.8260784]]
6673,[[1.7523324]]
6674,[[-0.2946535]]
6675,[[1.9789448]]
6676,[[-0.38328922]]
6677,[[-0.853151]]
6678,[[0.19240248]]
6679,[[0.06514776]]
6680,[[-0.96079385]]
6681,[[2.0493562]]
6682,[[2.593784]]
6683,[[2.6784046]]
6684,[[2.1947143]]
6685,[[-0.46048442]]
6686,[[6.2743344]]
6687,[[0.12513304]]
6688,[[-0.18113658]]
6689,[[0.7375819]]
6690,[[10.01052]]
6691,[[0.6380698]]
6692,[[1.1255891]]
6693,[[10.616411]]
6694,[[0.9745883]]
6695,[[8.995047]]
6696,[[1.4914232]]
6697,[[0.6021652]]
6698,[[6.737872]]
6699,[[1.5935338]]
6700,[[1.4338994]]
6701,[[6.233519]]
6702,[[2.6724925]]
6703,[[1.6881309]]
6704,[[4.742941]]
6705,[[5.48621]]
6706,[[0.5026599]]
6707,[[2.9573052]]
6708,[[4.490992]]
6709,[[2.0493846]]
6710,[[4.51841]]
6711,[[4.0395494]]
6712,[[11.29945]]
6713,[[10.635343]]
6714,[[9.249489]]
6715,[[9.707374]]
6716,[[10.654598]]
6717,[[8.712955]]
6718,[[8.7088375]]
6719,[[7.2851486]]
6720,[[11.690115]]
6721,[[11.189252]]
6722,[[12.36812]]
6723,[[11.365085]]
6724,[[11.423156]]
6725,[[11.7341385]]
6726,[[12.151765]]
6727,[[13.086576]]
6728,[[11.642209]]
6729,[[13.38887]]
6730,[[14.679914]]
6731,[[12.043219]]
6732,[[11.995521]]
6733,[[13.855861]]
6734,[[13.713682]]
6735,[[13.587693]]
6736,[[12.767111]]
6737,[[11.3863735]]
6738,[[13.907982]]
6739,[[12.833902]]
6740,[[13.375115]]
6741,[[11.464208]]
6742,[[13.604043]]
6743,[[12.384669]]
6744,[[13.380836]]
6745,[[8.906741]]
6746,[[12.402489]]
6747,[[12.935444]]
6748,[[13.297832]]
6749,[[12.890047]]
6750,[[10.355684]]
6751,[[11.9321]]
6752,[[10.309775]]
6753,[[3.3840578]]
6754,[[11.924645]]
6755,[[10.431137]]
6756,[[11.651871]]
6757,[[12.576086]]
6758,[[11.69077]]
6759,[[14.380312]]
6760,[[15.0377865]]
6761,[[14.215538]]
6762,[[14.077199]]
6763,[[15.592079]]
6764,[[14.222938]]
6765,[[12.914678]]
6766,[[13.070398]]
6767,[[13.598657]]
6768,[[11.622233]]
6769,[[12.759633]]
6770,[[7.784615]]
6771,[[12.467281]]
6772,[[10.843156]]
6773,[[12.032279]]
6774,[[9.975334]]
6775,[[10.086327]]
6776,[[10.155871]]
6777,[[11.912556]]
6778,[[9.62036]]
6779,[[11.360688]]
6780,[[12.558687]]
6781,[[12.228701]]
6782,[[11.405428]]
6783,[[13.464429]]
6784,[[12.695946]]
6785,[[19.177134]]
6786,[[12.4970455]]
6787,[[17.180323]]
6788,[[14.086059]]
6789,[[13.864136]]
6790,[[13.748184]]
6791,[[12.770429]]
6792,[[16.239845]]
6793,[[14.301256]]
6794,[[19.596014]]
6795,[[14.02438]]
6796,[[15.45857]]
6797,[[16.421968]]
6798,[[14.23646]]
6799,[[13.32706]]
6800,[[12.598627]]
6801,[[12.3719635]]
6802,[[12.633172]]
6803,[[11.482561]]
6804,[[11.43924]]
6805,[[10.947359]]
6806,[[11.535256]]
6807,[[11.808654]]
6808,[[9.760121]]
6809,[[12.419878]]
6810,[[10.881311]]
6811,[[10.856919]]
6812,[[9.212286]]
6813,[[10.280849]]
6814,[[9.628559]]
6815,[[10.284781]]
6816,[[8.796316]]
6817,[[9.702748]]
6818,[[10.203682]]
6819,[[11.934762]]
6820,[[10.015939]]
6821,[[10.359851]]
6822,[[11.669826]]
6823,[[11.393611]]
6824,[[11.885002]]
6825,[[11.808879]]
6826,[[11.25644]]
6827,[[9.881499]]
6828,[[11.635861]]
6829,[[10.040142]]
6830,[[12.426638]]
6831,[[12.248786]]
6832,[[12.486336]]
6833,[[12.768526]]
6834,[[12.587582]]
6835,[[13.224675]]
6836,[[13.096919]]
6837,[[12.9601]]
6838,[[12.459833]]
6839,[[12.905103]]
6840,[[13.08044]]
6841,[[9.554198]]
6842,[[14.195767]]
6843,[[13.302439]]
6844,[[17.531534]]
6845,[[20.00818]]
6846,[[14.482537]]
6847,[[12.432394]]
6848,[[9.091177]]
6849,[[8.271573]]
6850,[[9.134555]]
6851,[[9.218461]]
6852,[[11.023215]]
6853,[[16.77534]]
6854,[[12.439018]]
6855,[[12.130152]]
6856,[[12.108666]]
6857,[[7.2621765]]
6858,[[9.763482]]
6859,[[3.9124973]]
6860,[[6.802372]]
6861,[[5.163324]]
6862,[[6.575983]]
6863,[[9.59108]]
6864,[[12.314009]]
6865,[[8.681286]]
6866,[[7.3837476]]
6867,[[9.458526]]
6868,[[9.306522]]
6869,[[5.979341]]
6870,[[10.122018]]
6871,[[9.212385]]
6872,[[7.319797]]
6873,[[7.501698]]
6874,[[9.137352]]
6875,[[11.2256365]]
6876,[[9.669143]]
6877,[[8.23904]]
6878,[[9.526174]]
6879,[[6.665464]]
6880,[[11.274274]]
6881,[[8.035657]]
6882,[[10.765962]]
6883,[[10.292574]]
6884,[[10.08766]]
6885,[[13.149298]]
6886,[[13.553492]]
6887,[[13.473896]]
6888,[[12.748126]]
6889,[[11.872204]]
6890,[[10.96805]]
6891,[[12.738959]]
6892,[[8.864845]]
6893,[[8.477483]]
6894,[[4.5730076]]
6895,[[8.700643]]
6896,[[10.423676]]
6897,[[7.6631684]]
6898,[[11.7431345]]
6899,[[9.894316]]
6900,[[10.726994]]
6901,[[12.677189]]
6902,[[12.319891]]
6903,[[10.89158]]
6904,[[8.930172]]
6905,[[11.396769]]
6906,[[8.417646]]
6907,[[9.6895895]]
6908,[[9.453227]]
6909,[[9.8874655]]
6910,[[10.030226]]
6911,[[11.234254]]
6912,[[12.197987]]
6913,[[13.110838]]
6914,[[13.211832]]
6915,[[13.78081]]
6916,[[12.010482]]
6917,[[12.423712]]
6918,[[12.857092]]
6919,[[12.653206]]
6920,[[12.605243]]
6921,[[12.538002]]
6922,[[12.159903]]
6923,[[11.745677]]
6924,[[10.058901]]
6925,[[9.303976]]
6926,[[11.949983]]
6927,[[11.402877]]
6928,[[11.5219555]]
6929,[[10.465486]]
6930,[[12.39747]]
6931,[[11.206236]]
6932,[[10.590572]]
6933,[[11.840673]]
6934,[[12.826816]]
6935,[[12.529535]]
6936,[[12.892616]]
6937,[[13.702633]]
6938,[[13.647491]]
6939,[[12.354843]]
6940,[[13.140705]]
6941,[[13.113095]]
6942,[[13.401539]]
6943,[[13.733106]]
6944,[[13.717677]]
6945,[[12.969376]]
6946,[[13.1969385]]
6947,[[13.021839]]
6948,[[12.845469]]
6949,[[11.595809]]
6950,[[12.978851]]
6951,[[13.41159]]
6952,[[12.394192]]
6953,[[12.631504]]
6954,[[12.101356]]
6955,[[14.395363]]
6956,[[12.632727]]
6957,[[13.11703]]
6958,[[14.026664]]
6959,[[13.638815]]
6960,[[13.4168825]]
6961,[[12.117592]]
6962,[[12.610464]]
6963,[[12.581368]]
6964,[[14.635691]]
6965,[[14.794505]]
6966,[[14.049823]]
6967,[[16.701176]]
6968,[[14.573546]]
6969,[[14.026344]]
6970,[[14.933379]]
6971,[[13.012945]]
6972,[[11.757267]]
6973,[[15.044053]]
6974,[[13.195026]]
6975,[[14.3418455]]
6976,[[14.846003]]
6977,[[15.040377]]
6978,[[13.455184]]
6979,[[13.73409]]
6980,[[15.049413]]
6981,[[15.293555]]
6982,[[15.518749]]
6983,[[15.142164]]
6984,[[15.457846]]
6985,[[12.695785]]
6986,[[10.471632]]
6987,[[12.659637]]
6988,[[14.728109]]
6989,[[12.247893]]
6990,[[19.133337]]
6991,[[9.577175]]
6992,[[11.907944]]
6993,[[12.772981]]
6994,[[15.350314]]
6995,[[15.976313]]
6996,[[15.501311]]
6997,[[17.694513]]
6998,[[18.003494]]
6999,[[15.786885]]
7000,[[13.80267]]
7001,[[10.258108]]
7002,[[13.888704]]
7003,[[12.696459]]
7004,[[14.015462]]
7005,[[8.792625]]
7006,[[14.595806]]
7007,[[14.835722]]
7008,[[15.00813]]
7009,[[15.152909]]
7010,[[15.187592]]
7011,[[15.480155]]
7012,[[14.083697]]
7013,[[19.52626]]
7014,[[16.634317]]
7015,[[17.785904]]
7016,[[14.857803]]
7017,[[15.788049]]
7018,[[15.982349]]
7019,[[15.47334]]
7020,[[16.306467]]
7021,[[13.834109]]
7022,[[15.423469]]
7023,[[15.069145]]
7024,[[17.158026]]
7025,[[15.873771]]
7026,[[17.11796]]
7027,[[14.707818]]
7028,[[14.960191]]
7029,[[14.082272]]
7030,[[11.833702]]
7031,[[12.558369]]
7032,[[12.5585575]]
7033,[[12.841373]]
7034,[[13.430205]]
7035,[[10.150156]]
7036,[[12.262982]]
7037,[[18.682636]]
7038,[[17.147253]]
7039,[[16.411028]]
7040,[[16.078741]]
7041,[[16.704811]]
7042,[[13.075254]]
7043,[[12.3151]]
7044,[[13.102533]]
7045,[[14.986172]]
7046,[[12.48478]]
7047,[[11.324491]]
7048,[[14.786294]]
7049,[[11.559732]]
7050,[[15.141521]]
7051,[[13.487068]]
7052,[[14.850197]]
7053,[[16.030157]]
7054,[[16.139288]]
7055,[[17.242504]]
7056,[[14.786476]]
7057,[[14.393995]]
7058,[[12.460068]]
7059,[[11.802124]]
7060,[[12.497618]]
7061,[[10.551744]]
7062,[[9.496037]]
7063,[[11.3530855]]
7064,[[11.162989]]
7065,[[10.61355]]
7066,[[12.772543]]
7067,[[15.185465]]
7068,[[15.1167755]]
7069,[[17.840498]]
7070,[[14.667222]]
7071,[[13.31575]]
7072,[[11.177356]]
7073,[[11.839607]]
7074,[[13.44408]]
7075,[[15.061127]]
7076,[[12.855717]]
7077,[[13.115424]]
7078,[[14.124146]]
7079,[[13.666386]]
7080,[[13.99183]]
7081,[[14.4575]]
7082,[[12.551546]]
7083,[[12.1768]]
7084,[[13.670473]]
7085,[[12.635684]]
7086,[[12.65359]]
7087,[[13.324266]]
7088,[[13.1116705]]
7089,[[10.956522]]
7090,[[15.687038]]
7091,[[12.790936]]
7092,[[14.408809]]
7093,[[15.588497]]
7094,[[12.600702]]
7095,[[14.506774]]
7096,[[13.1165085]]
7097,[[13.105123]]
7098,[[16.08034]]
7099,[[14.497938]]
7100,[[16.96805]]
7101,[[16.257801]]
7102,[[16.970722]]
7103,[[16.850286]]
7104,[[18.927404]]
7105,[[19.578814]]
7106,[[19.29592]]
7107,[[19.814102]]
7108,[[15.052835]]
7109,[[18.937254]]
7110,[[12.232656]]
7111,[[20.991707]]
7112,[[19.77361]]
7113,[[19.42796]]
7114,[[15.998417]]
7115,[[12.844485]]
7116,[[16.863243]]
7117,[[15.889378]]
7118,[[13.845213]]
7119,[[11.838901]]
7120,[[14.084494]]
7121,[[12.56434]]
7122,[[13.751386]]
7123,[[12.844969]]
7124,[[12.396945]]
7125,[[12.024304]]
7126,[[12.610913]]
7127,[[12.192375]]
7128,[[11.706076]]
7129,[[11.744957]]
7130,[[12.930015]]
7131,[[12.932483]]
7132,[[13.956314]]
7133,[[13.157672]]
7134,[[14.482756]]
7135,[[15.129334]]
7136,[[13.872921]]
7137,[[14.448472]]
7138,[[16.667278]]
7139,[[15.264473]]
7140,[[14.339054]]
7141,[[18.395594]]
7142,[[14.642615]]
7143,[[14.547401]]
7144,[[12.045764]]
7145,[[12.852095]]
7146,[[14.915717]]
7147,[[13.815475]]
7148,[[11.499024]]
7149,[[18.396519]]
7150,[[17.266762]]
7151,[[13.148742]]
7152,[[13.998635]]
7153,[[11.436044]]
7154,[[11.09903]]
7155,[[13.947987]]
7156,[[15.62854]]
7157,[[14.116209]]
7158,[[13.94798]]
7159,[[13.517011]]
7160,[[12.45943]]
7161,[[12.327803]]
7162,[[11.185173]]
7163,[[12.038418]]
7164,[[12.196608]]
7165,[[11.252425]]
7166,[[8.745691]]
7167,[[19.625368]]
7168,[[15.039158]]
7169,[[18.050495]]
7170,[[18.95851]]
7171,[[13.984341]]
7172,[[16.69221]]
7173,[[16.208487]]
7174,[[16.05359]]
7175,[[22.699026]]
7176,[[12.23371]]
7177,[[13.486223]]
7178,[[10.808002]]
7179,[[13.187934]]
7180,[[13.277866]]
7181,[[15.389509]]
7182,[[16.505646]]
7183,[[15.961613]]
7184,[[12.628821]]
7185,[[14.072212]]
7186,[[15.087024]]
7187,[[12.626666]]
7188,[[13.857753]]
7189,[[12.3095]]
7190,[[14.074705]]
7191,[[14.391706]]
7192,[[14.580034]]
7193,[[18.233139]]
7194,[[15.851648]]
7195,[[14.946829]]
7196,[[15.250753]]
7197,[[16.870125]]
7198,[[15.497456]]
7199,[[18.673183]]
7200,[[16.80547]]
7201,[[17.90603]]
7202,[[16.666624]]
7203,[[18.715569]]
7204,[[13.779119]]
7205,[[13.344221]]
7206,[[14.463189]]
7207,[[11.9194765]]
7208,[[12.69374]]
7209,[[12.325713]]
7210,[[12.802178]]
7211,[[13.326994]]
7212,[[16.7155]]
7213,[[18.22137]]
7214,[[15.3152275]]
7215,[[14.020729]]
7216,[[17.315239]]
7217,[[13.943373]]
7218,[[13.721887]]
7219,[[16.896257]]
7220,[[20.76159]]
7221,[[22.286676]]
7222,[[15.351395]]
7223,[[13.362917]]
7224,[[15.1685295]]
7225,[[13.8534155]]
7226,[[14.945221]]
7227,[[12.769598]]
7228,[[12.669257]]
7229,[[12.286244]]
7230,[[12.483848]]
7231,[[12.532597]]
7232,[[13.680423]]
7233,[[12.616607]]
7234,[[12.503777]]
7235,[[13.723855]]
7236,[[12.814369]]
7237,[[14.95842]]
7238,[[14.796412]]
7239,[[16.003748]]
7240,[[14.818905]]
7241,[[14.980179]]
7242,[[14.700236]]
7243,[[15.754947]]
7244,[[13.961932]]
7245,[[13.606971]]
7246,[[13.960349]]
7247,[[13.390053]]
7248,[[13.9014635]]
7249,[[16.400055]]
7250,[[14.880927]]
7251,[[16.292027]]
7252,[[18.638184]]
7253,[[18.259134]]
7254,[[15.8209]]
7255,[[13.553194]]
7256,[[14.898474]]
7257,[[16.78478]]
7258,[[14.325152]]
7259,[[18.735735]]
7260,[[15.834631]]
7261,[[12.783136]]
7262,[[14.687714]]
7263,[[14.247977]]
7264,[[16.899343]]
7265,[[14.518083]]
7266,[[13.126524]]
7267,[[12.890967]]
7268,[[13.095062]]
7269,[[12.856535]]
7270,[[15.8305025]]
7271,[[15.502693]]
7272,[[13.906646]]
7273,[[13.48374]]
7274,[[15.165273]]
7275,[[14.822855]]
7276,[[13.214045]]
7277,[[14.472963]]
7278,[[12.971247]]
7279,[[13.921817]]
7280,[[12.95183]]
7281,[[12.57329]]
7282,[[11.405543]]
7283,[[12.0563755]]
7284,[[12.848174]]
7285,[[12.030069]]
7286,[[14.183482]]
7287,[[12.4929085]]
7288,[[10.154073]]
7289,[[11.257858]]
7290,[[8.887486]]
7291,[[12.324219]]
7292,[[9.106904]]
7293,[[11.294165]]
7294,[[11.440524]]
7295,[[13.928411]]
7296,[[9.117899]]
7297,[[12.414016]]
7298,[[15.077883]]
7299,[[11.245939]]
7300,[[13.478156]]
7301,[[13.627814]]
7302,[[12.420245]]
7303,[[6.81408]]
7304,[[12.657087]]
7305,[[12.696062]]
7306,[[11.230429]]
7307,[[12.521191]]
7308,[[10.95001]]
7309,[[14.394661]]
7310,[[14.8878355]]
7311,[[12.721468]]
7312,[[14.004019]]
7313,[[13.779909]]
7314,[[15.7608795]]
7315,[[13.959881]]
7316,[[16.049408]]
7317,[[15.076126]]
7318,[[14.689293]]
7319,[[14.683423]]
7320,[[13.759262]]
7321,[[13.399006]]
7322,[[9.338084]]
7323,[[13.519494]]
7324,[[12.953167]]
7325,[[8.687642]]
7326,[[10.240415]]
7327,[[10.238535]]
7328,[[10.646653]]
7329,[[10.77006]]
7330,[[10.897239]]
7331,[[9.598659]]
7332,[[8.85153]]
7333,[[9.9961195]]
7334,[[8.873497]]
7335,[[9.611338]]
7336,[[7.157363]]
7337,[[7.273647]]
7338,[[8.250885]]
7339,[[11.379949]]
7340,[[12.9811535]]
7341,[[10.837206]]
7342,[[10.338426]]
7343,[[9.969874]]
7344,[[9.378661]]
7345,[[7.9472613]]
7346,[[5.055799]]
7347,[[6.4740376]]
7348,[[3.9421823]]
7349,[[3.557602]]
7350,[[4.448994]]
7351,[[4.0926056]]
7352,[[3.3248937]]
7353,[[4.3790827]]
7354,[[5.0807624]]
7355,[[4.118462]]
7356,[[9.17186]]
7357,[[7.8426623]]
7358,[[10.798948]]
7359,[[9.879709]]
7360,[[10.381142]]
7361,[[9.205644]]
7362,[[3.7287273]]
7363,[[3.567455]]
7364,[[9.316545]]
7365,[[4.832253]]
7366,[[9.32459]]
7367,[[10.985021]]
7368,[[7.972259]]
7369,[[9.549122]]
7370,[[10.126091]]
7371,[[6.5326757]]
7372,[[10.656936]]
7373,[[11.494636]]
7374,[[7.0758166]]
7375,[[7.954959]]
7376,[[9.7686205]]
7377,[[10.453186]]
7378,[[9.048957]]
7379,[[10.692245]]
7380,[[11.093046]]
7381,[[7.894379]]
7382,[[9.676455]]
7383,[[7.8862524]]
7384,[[8.825164]]
7385,[[7.0506463]]
7386,[[9.489314]]
7387,[[10.7352295]]
7388,[[12.534682]]
7389,[[8.850833]]
7390,[[9.802953]]
7391,[[7.971762]]
7392,[[7.984364]]
7393,[[6.1416626]]
7394,[[4.481214]]
7395,[[2.2557993]]
7396,[[5.5903835]]
7397,[[5.031512]]
7398,[[12.815579]]
7399,[[7.200087]]
7400,[[11.697458]]
7401,[[10.916548]]
7402,[[8.226193]]
7403,[[6.970895]]
7404,[[10.140306]]
7405,[[9.641414]]
7406,[[3.4633253]]
7407,[[8.045758]]
7408,[[5.1331544]]
7409,[[8.537587]]
7410,[[10.008932]]
7411,[[6.7928457]]
7412,[[12.118449]]
7413,[[10.90857]]
7414,[[7.750527]]
7415,[[9.838935]]
7416,[[8.759154]]
7417,[[10.102568]]
7418,[[7.1645374]]
7419,[[11.415388]]
7420,[[9.457177]]
7421,[[9.824352]]
7422,[[11.069875]]
7423,[[8.609903]]
7424,[[10.560731]]
7425,[[8.625095]]
7426,[[11.529987]]
7427,[[9.799926]]
7428,[[8.938363]]
7429,[[10.024841]]
7430,[[6.4541373]]
7431,[[12.396857]]
7432,[[8.191264]]
7433,[[9.54867]]
7434,[[8.707797]]
7435,[[8.882352]]
7436,[[14.743504]]
7437,[[8.967208]]
7438,[[10.373312]]
7439,[[13.029885]]
7440,[[12.366891]]
7441,[[12.229129]]
7442,[[16.281664]]
7443,[[12.324021]]
7444,[[13.267541]]
7445,[[12.452831]]
7446,[[15.199049]]
7447,[[15.788789]]
7448,[[17.65483]]
7449,[[12.858297]]
7450,[[16.384739]]
7451,[[14.232492]]
7452,[[14.050062]]
7453,[[13.80677]]
7454,[[15.26624]]
7455,[[13.989158]]
7456,[[12.741154]]
7457,[[12.4928]]
7458,[[16.292738]]
7459,[[13.5724535]]
7460,[[16.463491]]
7461,[[11.588747]]
7462,[[12.522182]]
7463,[[12.8219385]]
7464,[[10.775069]]
7465,[[13.423553]]
7466,[[14.9765835]]
7467,[[13.577378]]
7468,[[15.186713]]
7469,[[13.161328]]
7470,[[12.174485]]
7471,[[15.903849]]
7472,[[13.79772]]
7473,[[18.454098]]
7474,[[16.316319]]
7475,[[9.763433]]
7476,[[16.985899]]
7477,[[20.371748]]
7478,[[19.935549]]
7479,[[20.971413]]
7480,[[12.305626]]
7481,[[11.683805]]
7482,[[13.950703]]
7483,[[10.835772]]
7484,[[18.327446]]
7485,[[12.189548]]
7486,[[12.115743]]
7487,[[11.487733]]
7488,[[10.62273]]
7489,[[10.996052]]
7490,[[10.407092]]
7491,[[12.239815]]
7492,[[11.449388]]
7493,[[11.222038]]
7494,[[10.938696]]
7495,[[11.583369]]
7496,[[10.674372]]
7497,[[10.719617]]
7498,[[9.791806]]
7499,[[13.4388485]]
7500,[[12.359124]]
7501,[[11.063447]]
7502,[[11.535963]]
7503,[[10.985398]]
7504,[[13.685445]]
7505,[[12.418546]]
7506,[[11.871879]]
7507,[[12.704831]]
7508,[[11.437482]]
7509,[[13.058478]]
7510,[[12.466385]]
7511,[[12.447336]]
7512,[[13.356036]]
7513,[[13.419825]]
7514,[[12.976776]]
7515,[[12.026141]]
7516,[[12.849863]]
7517,[[13.303888]]
7518,[[12.355363]]
7519,[[13.568261]]
7520,[[15.280436]]
7521,[[19.262325]]
7522,[[13.692997]]
7523,[[14.8157625]]
7524,[[12.983055]]
7525,[[12.179461]]
7526,[[13.572178]]
7527,[[11.625782]]
7528,[[14.617064]]
7529,[[11.299083]]
7530,[[12.645555]]
7531,[[11.636301]]
7532,[[11.813039]]
7533,[[10.929446]]
7534,[[10.876939]]
7535,[[9.13167]]
7536,[[8.76738]]
7537,[[9.198842]]
7538,[[8.412739]]
7539,[[7.196035]]
7540,[[14.108859]]
7541,[[10.778726]]
7542,[[9.838505]]
7543,[[9.83176]]
7544,[[10.999425]]
7545,[[9.92361]]
7546,[[11.090786]]
7547,[[10.882644]]
7548,[[10.542558]]
7549,[[13.430972]]
7550,[[10.971277]]
7551,[[11.5594425]]
7552,[[11.030147]]
7553,[[12.973843]]
7554,[[16.146929]]
7555,[[12.703849]]
7556,[[11.10884]]
7557,[[13.661049]]
7558,[[15.222204]]
7559,[[10.874298]]
7560,[[11.304722]]
7561,[[13.416313]]
7562,[[14.106429]]
7563,[[13.136861]]
7564,[[13.121372]]
7565,[[12.209519]]
7566,[[13.645118]]
7567,[[13.613691]]
7568,[[11.962608]]
7569,[[12.930281]]
7570,[[12.733749]]
7571,[[13.071364]]
7572,[[13.2912035]]
7573,[[12.948698]]
7574,[[13.328832]]
7575,[[13.92022]]
7576,[[13.5037365]]
7577,[[12.470816]]
7578,[[12.734748]]
7579,[[12.081541]]
7580,[[11.72235]]
7581,[[9.032684]]
7582,[[14.001573]]
7583,[[13.411683]]
7584,[[14.477422]]
7585,[[13.709645]]
7586,[[15.048456]]
7587,[[15.965828]]
7588,[[13.841411]]
7589,[[13.418414]]
7590,[[13.515094]]
7591,[[13.982228]]
7592,[[13.7966385]]
7593,[[14.048933]]
7594,[[12.9359045]]
7595,[[13.098659]]
7596,[[13.21455]]
7597,[[13.527175]]
7598,[[13.418861]]
7599,[[12.453653]]
7600,[[13.523461]]
7601,[[11.996821]]
7602,[[13.151193]]
7603,[[13.717686]]
7604,[[13.899659]]
7605,[[12.491646]]
7606,[[13.339765]]
7607,[[12.692026]]
7608,[[13.285013]]
7609,[[13.651039]]
7610,[[12.287175]]
7611,[[12.700052]]
7612,[[12.000473]]
7613,[[13.513928]]
7614,[[12.626629]]
7615,[[13.335538]]
7616,[[12.910175]]
7617,[[13.74446]]
7618,[[15.4265585]]
7619,[[12.116792]]
7620,[[11.990666]]
7621,[[11.978493]]
7622,[[11.4803]]
7623,[[11.857356]]
7624,[[11.93665]]
7625,[[11.623142]]
7626,[[13.249702]]
7627,[[12.595149]]
7628,[[13.053494]]
7629,[[14.994057]]
7630,[[14.595217]]
7631,[[13.522957]]
7632,[[12.649645]]
7633,[[14.551232]]
7634,[[14.089672]]
7635,[[15.194699]]
7636,[[15.116517]]
7637,[[15.416822]]
7638,[[16.054504]]
7639,[[17.010075]]
7640,[[15.214146]]
7641,[[15.992964]]
7642,[[17.40933]]
7643,[[17.819904]]
7644,[[14.751434]]
7645,[[16.588253]]
7646,[[15.789513]]
7647,[[13.2290125]]
7648,[[14.9117775]]
7649,[[15.444857]]
7650,[[16.451773]]
7651,[[17.531483]]
7652,[[12.855611]]
7653,[[15.013516]]
7654,[[14.7710285]]
7655,[[14.9936075]]
7656,[[21.09313]]
7657,[[8.550526]]
7658,[[11.300182]]
7659,[[12.3809]]
7660,[[12.269285]]
7661,[[11.855356]]
7662,[[12.676486]]
7663,[[14.630491]]
7664,[[12.015004]]
7665,[[10.05839]]
7666,[[10.089238]]
7667,[[11.595304]]
7668,[[12.196075]]
7669,[[11.06649]]
7670,[[12.283266]]
7671,[[12.76816]]
7672,[[12.058691]]
7673,[[9.132972]]
7674,[[13.0199]]
7675,[[11.320075]]
7676,[[11.693042]]
7677,[[10.451006]]
7678,[[12.028349]]
7679,[[8.631865]]
7680,[[11.879625]]
7681,[[12.707679]]
7682,[[11.685006]]
7683,[[12.450315]]
7684,[[11.1867485]]
7685,[[14.285531]]
7686,[[13.4295225]]
7687,[[11.492704]]
7688,[[12.116753]]
7689,[[12.219786]]
7690,[[12.557656]]
7691,[[12.338799]]
7692,[[12.298556]]
7693,[[11.213115]]
7694,[[10.375239]]
7695,[[11.847864]]
7696,[[10.985142]]
